MANDT	EBELN	EBELP	ZEKKN	VGABE	GJAHR	BELNR	BUZEI	BEWTP	BWART	BUDAT	MENGE	BPMNG	DMBTR	WRBTR	WAERS	AREWR	WESBS	BPWES	SHKZG	BWTAR	ELIKZ	XBLNR	LFGJA	LFBNR	LFPOS	GRUND	CPUDT	CPUTM	REEWR	EVERE	REFWR	MATNR	WERKS	XWSBR	ETENS	KNUMV	MWSKZ	TAX_COUNTRY	LSMNG	LSMEH	EMATN	AREWW	HSWAE	BAMNG	CHARG	BLDAT	XWOFF	XUNPL	ERNAM	SRVPOS	PACKNO	INTROW	BEKKN	LEMIN	AREWB	REWRB	SAPRL	MENGE_POP	BPMNG_POP	DMBTR_POP	WRBTR_POP	WESBB	BPWEB	WEORA	AREWR_POP	KUDIF	RETAMT_FC	RETAMT_LC	RETAMTP_FC	RETAMTP_LC	XMACC	WKURS	INV_ITEM_ORIGIN	VBELN_ST	VBELP_ST	SGT_SCAT	_DATAAGING	SESUOM	LOGSY	ET_UPD	/CWM/BAMNG	/CWM/WESBS	/CWM/TY2TQ	/CWM/WESBB	J_SC_DIE_COMP_F	FSH_SEASON_YEAR	FSH_SEASON	FSH_COLLECTION	FSH_THEME	QTY_DIFF	WRF_CHARSTC1	WRF_CHARSTC2	WRF_CHARSTC3
700	5600000339	00010	00	8	0000	0080026557	0010	L		05.02.2024	42.660	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	05.02.2024	08:19:48	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080026558	0010	L		05.02.2024	42.270	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	05.02.2024	08:19:48	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080026559	0010	L		05.02.2024	42.270	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	05.02.2024	08:19:48	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080026560	0010	L		05.02.2024	42.990	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	05.02.2024	08:19:49	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080026561	0010	L		05.02.2024	42.320	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	05.02.2024	08:19:49	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080026562	0010	L		05.02.2024	42.750	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	05.02.2024	08:19:49	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080026563	0010	L		05.02.2024	43.620	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	05.02.2024	08:19:49	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080026564	0010	L		05.02.2024	40.800	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	05.02.2024	08:19:50	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080026565	0010	L		05.02.2024	42.030	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	05.02.2024	08:19:50	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080026934	0010	L		05.02.2024	41.930	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	05.02.2024	10:54:35	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080026935	0010	L		05.02.2024	42.290	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	05.02.2024	10:54:35	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080026938	0010	L		05.02.2024	42.120	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	05.02.2024	10:54:36	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080026939	0010	L		05.02.2024	40.920	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	05.02.2024	10:54:36	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080026940	0010	L		05.02.2024	42.310	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	05.02.2024	10:54:37	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080026941	0010	L		05.02.2024	41.520	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	05.02.2024	10:54:37	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080026942	0010	L		05.02.2024	41.310	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	05.02.2024	10:54:37	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080027610	0010	L		05.02.2024	41.500	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	05.02.2024	12:36:56	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080027611	0010	L		05.02.2024	42.280	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	05.02.2024	12:36:56	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080027613	0010	L		05.02.2024	43.550	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	05.02.2024	12:36:56	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080027614	0010	L		05.02.2024	42.800	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	05.02.2024	12:36:57	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080027615	0010	L		05.02.2024	42.100	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	05.02.2024	12:36:57	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080028466	0010	L		05.02.2024	42.260	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	05.02.2024	14:33:02	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080028467	0010	L		05.02.2024	43.870	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	05.02.2024	14:33:02	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080028468	0010	L		05.02.2024	40.880	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	05.02.2024	14:33:02	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080028469	0010	L		05.02.2024	42.070	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	05.02.2024	14:33:02	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080028470	0010	L		05.02.2024	42.020	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	05.02.2024	14:33:03	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080028472	0010	L		05.02.2024	42.080	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	05.02.2024	14:33:03	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080028474	0010	L		05.02.2024	41.900	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	05.02.2024	14:33:04	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080028475	0010	L		05.02.2024	42.290	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	05.02.2024	14:33:04	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080029518	0010	L		05.02.2024	42.590	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	05.02.2024	16:26:46	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080029519	0010	L		05.02.2024	41.710	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	05.02.2024	16:26:46	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080029520	0010	L		05.02.2024	42.780	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	05.02.2024	16:26:46	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080029521	0010	L		05.02.2024	41.940	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	05.02.2024	16:26:46	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080029522	0010	L		05.02.2024	41.970	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	05.02.2024	16:26:47	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080029523	0010	L		05.02.2024	42.450	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	05.02.2024	16:26:47	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080029524	0010	L		05.02.2024	41.940	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	05.02.2024	16:26:47	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080029527	0010	L		05.02.2024	41.860	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	05.02.2024	16:26:48	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080029528	0010	L		05.02.2024	42.030	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	05.02.2024	16:26:48	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080030511	0010	L		05.02.2024	42.090	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	05.02.2024	17:46:54	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080030512	0010	L		05.02.2024	43.820	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	05.02.2024	17:46:55	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080030513	0010	L		05.02.2024	41.220	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	05.02.2024	17:46:55	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080030515	0010	L		05.02.2024	42.830	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	05.02.2024	17:46:56	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080030518	0010	L		05.02.2024	40.710	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	05.02.2024	17:46:57	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080030520	0010	L		05.02.2024	39.930	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	05.02.2024	17:46:57	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080030521	0010	L		05.02.2024	40.850	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	05.02.2024	17:46:57	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080032577	0010	L		05.02.2024	43.540	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	05.02.2024	21:02:19	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080032578	0010	L		05.02.2024	41.550	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	05.02.2024	21:02:19	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080032579	0010	L		05.02.2024	41.500	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	05.02.2024	21:02:19	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080033031	0010	L		05.02.2024	41.380	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	05.02.2024	22:29:50	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080033032	0010	L		05.02.2024	41.650	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	05.02.2024	22:29:50	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080033132	0010	L		05.02.2024	42.640	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	05.02.2024	22:53:23	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080033133	0010	L		05.02.2024	41.750	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	05.02.2024	22:53:23	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080033284	0010	L		05.02.2024	41.240	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	05.02.2024	23:26:44	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080033285	0010	L		05.02.2024	42.010	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	05.02.2024	23:26:45	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080033286	0010	L		05.02.2024	41.890	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	05.02.2024	23:26:45	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080033287	0010	L		05.02.2024	41.930	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	05.02.2024	23:26:45	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080033288	0010	L		05.02.2024	41.600	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	05.02.2024	23:26:46	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080033437	0010	L		05.02.2024	42.200	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	05.02.2024	23:54:33	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080033550	0010	L		06.02.2024	41.600	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	06.02.2024	00:30:05	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080033562	0010	L		06.02.2024	42.100	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	06.02.2024	00:34:26	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080033704	0010	L		06.02.2024	41.680	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	06.02.2024	01:36:40	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080033711	0010	L		06.02.2024	42.230	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	06.02.2024	01:40:27	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080033773	0010	L		06.02.2024	42.380	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	06.02.2024	02:00:29	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080033860	0010	L		06.02.2024	42.220	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	06.02.2024	02:56:47	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080033904	0010	L		06.02.2024	42.160	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	06.02.2024	03:46:29	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080033909	0010	L		06.02.2024	41.740	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	06.02.2024	03:54:47	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080033941	0010	L		06.02.2024	42.360	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	06.02.2024	04:52:36	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080033942	0010	L		06.02.2024	42.180	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	06.02.2024	04:52:39	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080033960	0010	L		06.02.2024	42.470	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	06.02.2024	05:16:31	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080033972	0010	L		06.02.2024	42.760	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	06.02.2024	05:26:41	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080033977	0010	L		06.02.2024	41.820	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	06.02.2024	05:30:48	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080034048	0010	L		06.02.2024	42.610	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	06.02.2024	07:14:48	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080034049	0010	L		06.02.2024	41.110	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	06.02.2024	07:14:50	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080034052	0010	L		06.02.2024	42.360	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	06.02.2024	07:18:48	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080034056	0010	L		06.02.2024	41.760	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	06.02.2024	07:20:49	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080034136	0010	L		06.02.2024	42.460	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	06.02.2024	08:40:46	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080034137	0010	L		06.02.2024	41.420	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	06.02.2024	08:40:48	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080034180	0010	L		06.02.2024	42.080	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	06.02.2024	09:26:42	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080034302	0010	L		06.02.2024	41.250	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	06.02.2024	10:04:46	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
