17.09.2026             Dynamic List Display                                                                       1


	VBELN	ERNAM	ERDAT	VSTEL	LFART	INCO1	ROUTE	LIFSK	KUNNR	WADAT_IST	WERKS	SDABW	WBSTK	ZZVBELN

	9004809347	S017789	26.07.2026	1004	ZNL	EXP	P25968		P1005	27.07.2026	1005		C
	9004809348	S017789	26.07.2026	1004	ZNL	EXP	P25968		P1005	27.07.2026	1005		C
	9004809349	S017789	26.07.2026	1004	ZNL	EXP	P25968		P1005	27.07.2026	1005		C
	9004809350	S017789	26.07.2026	1004	ZNL	EXP	P25968		P1005	27.07.2026	1005		C
	9004809351	S017789	26.07.2026	1004	ZNL	EXP	P25968		P1005	27.07.2026	1005		C
	9004809352	S017789	26.07.2026	1004	ZNL	EXP	P25968		P1005	27.07.2026	1005		C
	9004809353	S017789	26.07.2026	1004	ZNL	EXP	P25968		P1005	27.07.2026	1005		C
	9004809354	S017789	26.07.2026	1004	ZNL	EXP	P25968		P1005	27.07.2026	1005		C
	9004809355	S017789	26.07.2026	1004	ZNL	EXP	P25968		P1005	27.07.2026	1005		C
	9004809356	S017789	26.07.2026	1004	ZNL	EXP	P25968		P1005	27.07.2026	1005		C
	9004809357	S017789	26.07.2026	1004	ZNL	EXP	P25968		P1005	27.07.2026	1005		C
	9004809358	S017789	26.07.2026	1004	ZNL	EXP	P25968		P1005		1005
	9004809359	S017789	26.07.2026	1004	ZNL	EXP	P25968		P1005	27.07.2026	1005		C
	9004809360	S017789	26.07.2026	1004	ZNL	EXP	P25968		P1005	27.07.2026	1005		C
	9004809361	S017789	26.07.2026	1004	ZNL	EXP	P25968		P1005	27.07.2026	1005		C
	9004809362	S017789	26.07.2026	1004	ZNL	EXP	P25968		P1005	27.07.2026	1005		C
	9004809363	S017789	26.07.2026	1004	ZNL	EXP	P25968		P1005	27.07.2026	1005		C
	9004809364	S017789	26.07.2026	1004	ZNL	EXP	P25968		P1005	27.07.2026	1005		C
	9004809365	S017789	26.07.2026	1004	ZNL	EXP	P25968		P1005	27.07.2026	1005		C
	9004809366	S017789	26.07.2026	1004	ZNL	EXP	P25968		P1005	27.07.2026	1005		C
	9004809367	S020444	26.07.2026	1009	ZNP	FTB	Q10563		0020265918	26.07.2026			C
	9004809368	S020444	26.07.2026	1009	ZNP	FTB	Q10563		0020265918	26.07.2026			C
	9004809369	S020444	26.07.2026	1009	ZNP	FTB	P07941		0020353956	26.07.2026			C
	9004809370	S013608	26.07.2026	1042	ZNP	FTB	Q24301		0040050317	26.07.2026			C
	9004809371	SH01683	26.07.2026	6782	ZNP	FTB	D49361		0020254289	26.07.2026		SP01	C
	9004809372	S004614	26.07.2026	1073	ZNL	FTB	P22074		P4498	26.07.2026	4498		C
	9004809373	S013608	26.07.2026	1042	ZNP	FTB	Q24407		0040015971	26.07.2026			C
	9004809374	SH01834	26.07.2026	8249	ZNP	FTP	E80655		0020370426	26.07.2026		SP01	C
	9004809375	SH01610	26.07.2026	6122	ZNP	FTB	D37921		0020302827	26.07.2026		SP01	C
	9004809376	SCLADMIN	26.07.2026	2120	ZRMC	FTB	RT0001		0020303214	26.07.2026			C
	9004809377	S013753	26.07.2026	1007	ZNP	FTB	Q15776		0020146297	28.07.2026			C
	9004809378	SH01780	26.07.2026	3840	ZNP	FTB	Q44107		0020371010	26.07.2026		SP03	C
	9004809379	S014445	26.07.2026	1006	ZNP	FTB	P06948		0020372661	26.07.2026			C
	9004809380	S014445	26.07.2026	1006	ZNP	FTB	P06948		0020372661	26.07.2026			C
	9004809381	SH00800	26.07.2026	4452	ZNP	FTP	E54912		0011020015	26.07.2026		SP01	C
	9004809382	S004614	26.07.2026	1073	ZNP	FTB	R23799		0020370559	26.07.2026			C
	9004809383	S013608	26.07.2026	1042	ZNP	FTB	Q23880		0020312890	26.07.2026			C
	9004809384	S014445	26.07.2026	1006	ZNP	FTB	P06948		0020356711	26.07.2026			C
	9004809385	SH00355	26.07.2026	6826	ZNP	FTP	E40154		0011015982	26.07.2026		SP01	C
	9004809386	S013608	26.07.2026	1042	ZNP	FTB	Q23880		0020312890	26.07.2026			C
	9004809387	S020444	26.07.2026	1009	ZNP	FTB	Q10441		0020308638	26.07.2026			C
	9004809388	S020444	26.07.2026	1009	ZNP	FTB	Q10604		0020028140	26.07.2026			C
	9004809389	S020444	26.07.2026	1009	ZNP	FTB	Q10159		0011026753
	9004809390	SH01580	26.07.2026	4994	ZNP	FTB	E11415		0011024830	26.07.2026		SP01	C
	9004809391	SH01294	26.07.2026	6836	ZNP	FTP	E35287		0020113172	26.07.2026		SP03	C
	9004809392	S013608	26.07.2026	1042	ZNP	FTB	Q23883		0020222734	26.07.2026			C
	9004809393	SH01575	26.07.2026	6425	ZNP	FTB	D37404		0020365485	26.07.2026		SP01	C
	9004809394	SH01297	26.07.2026	6844	ZNP	FTP	E35419		0020019927	26.07.2026		SP08	C
	9004809395	SH01714	26.07.2026	6849	ZLF	FTB	E51253		0020344395	26.07.2026		SP09	C
	9004809396	S016278	26.07.2026	1040	ZNP	FTB	Q31796		0020323451
	9004809397	S013608	26.07.2026	1042	ZNP	FTB	Q24252		0020230543	26.07.2026			C
	9004809398	SH01580	26.07.2026	4994	ZNP	FTB	E11410		0020344206	26.07.2026		SP01	C
	9004809399	S017789	26.07.2026	1004	ZLF	FTB	P26546		0020076717	26.07.2026			C
	9004809400	S016278	26.07.2026	1046	ZNP	FTB	R38967		0020373218
	9004809401	SH01291	26.07.2026	6835	ZNP	FTP	E35274		0011015331	26.07.2026		SP08	C
	9004809402	SH00800	26.07.2026	4452	ZNP	FTP	E54888		0020172350	26.07.2026		SP07	C
	9004809403	SH01294	26.07.2026	6836	ZNP	FTP	E35287		0020113172	26.07.2026		SP03	C
	9004809404	SH01746	26.07.2026	3751	ZNP	FTB	E49221		0020029425	26.07.2026		SP01	C
	9004809405	SH01403	26.07.2026	6069	ZNP	FTB	E09827		0040093181	26.07.2026		SP01	C
	9004809406	SH01828	26.07.2026	3961	ZLF	FTB	E74617		0020184965	26.07.2026		SP05	C
	9004809407	SH01580	26.07.2026	4994	ZNP	FTB	E11413		0020360051	26.07.2026		SP01	C
	9004809408	SH01831	26.07.2026	8276	ZNP	FTP	E83724		0020373292	26.07.2026		SP01	C
	9004809409	S022730	26.07.2026	1012	ZNP	FTB	Q10773		0020104859	27.07.2026			C
	9004809410	S010776	26.07.2026	7680	ZLF	FTB	E13528		0011035552	26.07.2026		SP09	C
	9004809411	S022730	26.07.2026	1012	ZNP	FTB	Q12026		0020302570	26.07.2026			C
	9004809412	SH01557	26.07.2026	6718	ZNP	FTP	E11226		0011033924	26.07.2026		SP01	C
	9004809413	SH01834	26.07.2026	8250	ZNP	FTP	E80638		0020369582	26.07.2026		SP01	C
	9004809414	SH01682	26.07.2026	6984	ZNP	EXP	E40540		0011024015	26.07.2026		SP01	C
	9004809415	SH01610	26.07.2026	6122	ZNP	FTB	D37905		0020278812	26.07.2026		SP01	C
	9004809416	SH01575	26.07.2026	6425	ZNP	FTB	D33515		0020364724	26.07.2026		SP01	C
	9004809417	S022730	26.07.2026	1012	ZNP	FTB	Q10676		0020369022	26.07.2026			C
	9004809418	SH00536	26.07.2026	4895	ZNP	EXP	E37888		0011029064	26.07.2026		SP01	C
	9004809419	S013850	26.07.2026	1304	ZNL	FTB	Q46921		P3884	26.07.2026	3884		C
	9004809420	S020714	26.07.2026	1005	ZNL	FTB	Q00666		P6835	26.07.2026	6835		C
	9004809421	S013850	26.07.2026	1304	ZNL	FTB	Q46921		P3884	26.07.2026	3884		C
	9004809422	SH01291	26.07.2026	6835	ZNP	FTP	E35274		0011015331	26.07.2026		SP08	C
	9004809423	SH00800	26.07.2026	4452	ZNP	FTP	E54885		0011074778	26.07.2026		SP01	C
	9004809424	SCLADMIN	26.07.2026	2101	ZRMC	FTB	RT0001		0011111609	26.07.2026			C
	9004809425	S020717	26.07.2026	1010	ZNL	FTB	P22351		P4578	26.07.2026	4578		C
	9004809426	S004153	26.07.2026	1000	ZNP	FTB	Q26483		0040089492
	9004809427	SH01294	26.07.2026	6836	ZNP	FTP	E35287		0020113172	26.07.2026		SP01	C
	9004809428	S004153	26.07.2026	1000	ZNP	FTB	Q26483		0040089492
	9004809429	SH01781	26.07.2026	3815	ZNP	FTB	E57194		0020232116	26.07.2026		SP01	C
	9004809430	SH00487	26.07.2026	4889	ZNP	FTP	S26286		0020091791	26.07.2026		SP01	C
	9004809431	SH01557	26.07.2026	6718	ZNP	FTP	E11226		0011033924	26.07.2026		SP01	C
	9004809432	SH00795	26.07.2026	4472	ZNP	FTP	E14760		0020302332	26.07.2026		SP01	C
	9004809433	SH01092	26.07.2026	6786	ZNP	FTB	E03711		0020370701	26.07.2026		SP01	C
	9004809434	S020444	26.07.2026	1009	ZNP	FTB	Q10159		0011026753	26.07.2026			C
	9004809435	S020444	26.07.2026	1009	ZNP	FTB	Q10159		0011026753	26.07.2026			C
	9004809436	SH01834	26.07.2026	8250	ZNP	FTP	E80638		0020369582	26.07.2026		SP01	C
	9004809437	SCLADMIN	26.07.2026	2120	ZRMC	FTB	RT0001		0020303214	26.07.2026			C
	9004809438	S011336	26.07.2026	1014	ZNP	FTB	Q02572		0020355264	26.07.2026			C
	9004809439	SH00487	26.07.2026	4889	ZNP	FTP	S26286		0020091791	26.07.2026		SP01	C
	9004809440	S020717	26.07.2026	1010	ZNL	FTB	R12042		P3969	27.07.2026	3969		C
	9004809441	SH00800	26.07.2026	4452	ZNP	FTP	E55400		0011049174	26.07.2026		SP01	C
	9004809442	S011336	26.07.2026	1014	ZNP	FTB	Q03974		0020351515	26.07.2026			C
	9004809443	SH01554	26.07.2026	4450	ZNP	FTP	E50691		0020224542	26.07.2026		SP01	C
	9004809444	SH01770	26.07.2026	3811	ZNP	FTB	E64791		0020366426	26.07.2026		SP01	C
	9004809445	S010776	26.07.2026	7680	ZLF	FTB	E13580		0020361394	26.07.2026		SP09	C
	9004809446	S018137	26.07.2026	1010	ZNP	FTB	Q25537		0020329370
	9004809447	SH01501	26.07.2026	6430	ZNP	FTP	E53415		0011078658	26.07.2026		SP01	C
	9004809448	S018209	26.07.2026	1079	ZNL	EXP	R13784		P3926	27.07.2026	3926		C
	9004809449	SH01294	26.07.2026	6836	ZNP	FTP	E35288		0020312553	26.07.2026		SP03	C
	9004809450	SH01575	26.07.2026	6425	ZNP	FTB	D27628		0020285809	26.07.2026		SP01	C
	9004809451	SH01445	26.07.2026	6736	ZNP	FTP	E09937		0011099417	26.07.2026		SP01	C
	9004809452	S021276	26.07.2026	1007	ZLF	FTB	Q27115		0020352660	27.07.2026			C
	9004809453	SH01296	26.07.2026	6840	ZNP	FTP	E35345		0011017293	26.07.2026		SP08	C
	9004809454	S021276	26.07.2026	1007	ZLF	FTB	Q27115		0020352660	27.07.2026			C
	9004809455	SH01772	26.07.2026	3819	ZNP	FTP	E58473		0020069641	26.07.2026		SP01	C
	9004809456	SH01557	26.07.2026	6718	ZNP	FTP	E11226		0011033924	26.07.2026		SP01	C
	9004809457	SH01831	26.07.2026	6101	ZNP	FTP	E79519		0020265855	26.07.2026		SP01	C
	9004809458	SH01297	26.07.2026	6844	ZNP	FTP	E35412		0011018367	26.07.2026		SP03	C
	9004809459	SH01297	26.07.2026	6844	ZNP	FTP	E35412		0011018367	26.07.2026		SP03	C
	9004809460	SH01834	26.07.2026	8250	ZNP	FTP	E80651		0020224618	26.07.2026		SP01	C
	9004809461	SH01297	26.07.2026	6844	ZNP	FTP	E35412		0011018367	26.07.2026		SP03	C
	9004809462	S018209	26.07.2026	1079	ZNL	EXP	Q43858		P4397	27.07.2026	4397		C
	9004809463	SH01781	26.07.2026	3815	ZNP	FTB	E57194		0020232116	26.07.2026		SP01	C
	9004809464	SH01436	26.07.2026	4584	ZNP	FTP	E17373		0011016805	27.07.2026		SP07	C
	9004809465	S001520	26.07.2026	3791	ZNP	FTB	E55775		0020324891	26.07.2026		SP01	C
	9004809466	S001520	26.07.2026	3791	ZNP	FTB	E55775		0020324891	26.07.2026		SP01	C
	9004809467	S018209	26.07.2026	1079	ZNL	EXP	Q43844		P4484	26.07.2026	4484		C
	9004809468	SH01296	26.07.2026	6840	ZNP	FTP	E35345		0011017293	26.07.2026		SP08	C
	9004809469	S020714	26.07.2026	1005	ZNP	FTB	Q09290		0020353947	26.07.2026			C
	9004809470	S020714	26.07.2026	1005	ZNP	FTB	Q09290		0020353947	26.07.2026			C
	9004809471	SH01291	26.07.2026	6835	ZNP	FTP	E35274		0011015331	26.07.2026		SP03	C
	9004809472	S018137	26.07.2026	5580	ZLF	FTB	E12048		0020372643	26.07.2026		SP01	C
	9004809473	S020714	26.07.2026	1005	ZNP	FTB	Q09290		0020353947	27.07.2026			C
	9004809474	SCLADMIN	26.07.2026	1040	ZNL	EXP	P24974		P5578	26.07.2026	5578	VT02	C
	9004809475	SH01610	26.07.2026	6122	ZNP	FTB	D37907		0020329436	26.07.2026		SP01	C
	9004809476	SH01782	26.07.2026	6907	ZNP	FTB	E59199		0011039669	26.07.2026		SP01	C
	9004809477	SH01557	26.07.2026	6718	ZNP	FTP	E11226		0011033924	26.07.2026		SP01	C
	9004809478	S020714	26.07.2026	1005	ZNP	FTB	Q09290		0020353947	27.07.2026			C
	9004809479	SH01831	26.07.2026	6101	ZNP	FTP	E79519		0020242490	26.07.2026		SP01	C
	9004809480	SH01572	26.07.2026	6850	ZNP	FTP	E25101		0020316796	26.07.2026		SP01	C
	9004809481	SH01294	26.07.2026	6836	ZNP	FTP	E35288		0020312553	26.07.2026		SP03	C
	9004809482	S018209	26.07.2026	1079	ZLF	EXW	Q42267		0020203336	27.07.2026			C
	9004809483	S018209	26.07.2026	1079	ZLF	EXW	Q42267		0020203336	26.07.2026			C
	9004809484	S018209	26.07.2026	1079	ZLF	EXW	Q42267		0020203336	26.07.2026			C
	9004809485	SH01772	26.07.2026	3819	ZNP	FTP	E58473		0020069641	26.07.2026		SP01	C
	9004809486	S011584	26.07.2026	1014	ZNP	FTB	Q03450		0040020772
	9004809487	S018209	26.07.2026	1079	ZLF	EXW	Q42267		0020203336	26.07.2026			C
	9004809488	S011584	26.07.2026	1014	ZNP	FTB	Q03450		0040020772
	9004809489	S018209	26.07.2026	1079	ZLF	EXW	Q42267		0020203336	26.07.2026			C
	9004809490	S004154	26.07.2026	1304	ZNP	FTB	R24671		0020370946	26.07.2026			C
	9004809491	S004154	26.07.2026	1304	ZNP	FTB	R24671		0020370946	26.07.2026			C
	9004809492	S011584	26.07.2026	1014	ZLF	FTB	Q00749		0020373301	27.07.2026			C
	9004809493	S017628	26.07.2026	1045	ZNP	FTB	Q32647		0020364790	26.07.2026			C
	9004809494	SH01554	26.07.2026	4450	ZNP	FTP	E50698		0040036562	26.07.2026		SP01	C
	9004809495	S011584	26.07.2026	1014	ZNP	FTB	Q02842		0011037979	27.07.2026			C
	9004809496	S011584	26.07.2026	1014	ZNP	FTB	Q02842		0011037979	27.07.2026			C
	9004809497	SH01296	26.07.2026	6840	ZNP	FTP	E35345		0011017293	26.07.2026		SP08	C
	9004809498	S020717	26.07.2026	1010	ZNL	FTB	R12037		P3960	27.07.2026	3960		C
	9004809499	SH01557	26.07.2026	6718	ZNP	FTP	E11226		0011033924	26.07.2026		SP01	C
	9004809500	SH01291	26.07.2026	6835	ZNP	FTP	E35274		0011015331	26.07.2026		SP03	C
	9004809501	SCLADMIN	26.07.2026	2116	ZRMC	FTB	RT0001		0020370902	26.07.2026			C
	9004809502	S017628	26.07.2026	1045	ZNP	FTB	Q32742		0020222197
	9004809503	S010776	26.07.2026	7680	ZLF	FTB	E13486		0020324510	26.07.2026		SP09	C
	9004809504	S022254	26.07.2026	1045	ZNP	FTB	Q32742		0020222197	26.07.2026			C
	9004809505	S022254	26.07.2026	1045	ZNP	FTB	Q32742		0020222197	26.07.2026			C
	9004809506	S017628	26.07.2026	1045	ZNP	FTB	Q32742		0020222197
	9004809507	SH01780	26.07.2026	3840	ZNP	FTB	E59326		0040036158	26.07.2026		SP03	C
	9004809508	S022254	26.07.2026	1045	ZNP	FTB	Q32742		0020222197	26.07.2026			C
	9004809509	S022254	26.07.2026	1045	ZNP	FTB	Q32742		0020222197	26.07.2026			C
	9004809510	S018209	26.07.2026	1079	ZNP	FTB	Q43599		0011019651	27.07.2026			C
	9004809511	SH01294	26.07.2026	6836	ZNP	FTP	E35288		0020312553	26.07.2026		SP08	C
	9004809512	SH01781	26.07.2026	3815	ZNP	FTB	E57194		0020232116	26.07.2026		SP01	C
	9004809513	SCLADMIN	26.07.2026	2120	ZRMC	FTB	RT0001		0020303214	26.07.2026			C
	9004809514	S018209	26.07.2026	1079	ZNL	EXP	Q43058		P8181	27.07.2026	8181		C
	9004809515	S013850	26.07.2026	1304	ZNL	FTB	Q46910		P3873	26.07.2026	3873		C
	9004809516	S022254	26.07.2026	1045	ZNP	FTB	Q32212		0020197453	26.07.2026			C
	9004809517	S022254	26.07.2026	1045	ZNP	FTB	Q32212		0020197453	26.07.2026			C
	9004809518	SH01610	26.07.2026	6122	ZNP	FTB	D49144		0011006797	26.07.2026		SP01	C
	9004809519	SH01296	26.07.2026	6840	ZNP	FTP	E35345		0011017293	26.07.2026		SP08	C
	9004809520	SH00432	26.07.2026	4856	ZNP	FTP	S20298		0020015980	26.07.2026		SP01	C
	9004809521	S020126	26.07.2026	1014	ZNL	FTB	Q00930		P4780		4780
	9004809522	S015938	26.07.2026	5415	ZNP	FTB	Q23194		0020311833	26.07.2026			C
	9004809523	S015938	26.07.2026	1301	ZLF	EXW	P16498		0011068398	26.07.2026			C
	9004809524	SH00058	26.07.2026	4577	ZNP	FTP	E17282		0020047577	26.07.2026		SP02	C
	9004809525	S020714	26.07.2026	1005	ZNP	FTB	Q09144		0020053741	26.07.2026			C
	9004809526	SH01780	26.07.2026	3840	ZNP	FTB	E59326		0040036158	26.07.2026		SP03	C
	9004809527	S020444	26.07.2026	1009	ZNP	FTB	Q10233		0020272192
	9004809528	S020714	26.07.2026	1005	ZNP	FTB	Q09197		0011093011	26.07.2026			C
	9004809529	S022730	26.07.2026	1012	ZNP	FTB	Q12056		0020166872	26.07.2026			C
	9004809530	S022730	26.07.2026	1012	ZNP	FTB	Q10688		0011016618	26.07.2026			C
	9004809531	S022730	26.07.2026	1012	ZNP	FTB	Q10810		0011112768	26.07.2026			C
	9004809532	SCLADMIN	26.07.2026	2104	ZRMC	FTB	RT0001		0020311046	26.07.2026			C
	9004809533	S022730	26.07.2026	1012	ZNP	FTB	Q10885		0020369794	26.07.2026			C
	9004809534	SCLADMIN	26.07.2026	2105	ZRMC	FTB	RT0001		0020373138	26.07.2026			C
	9004809535	SH01677	26.07.2026	6961	ZNP	FTB	D96730		0020292948	26.07.2026		SP01	C
	9004809536	SH01294	26.07.2026	6836	ZNP	FTP	E35292		0011022510	26.07.2026		SP01	C
	9004809537	S011337	26.07.2026	1002	ZNL	FTB	P95889		P6832	26.07.2026	6832		C
	9004809538	SH01296	26.07.2026	6840	ZNP	FTP	E35345		0011017293	26.07.2026		SP08	C
	9004809539	S011337	26.07.2026	1002	ZNL	FTB	P95889		P6832	26.07.2026	6832		C
	9004809540	S015508	26.07.2026	1012	ZNP	FTB	Q12160		0011052414	27.07.2026			C
	9004809541	S015508	26.07.2026	1012	ZNP	FTB	Q12160		0011052414	27.07.2026			C
	9004809542	S020714	26.07.2026	1005	ZNP	FTB	Q09084		0011013396	26.07.2026			C
	9004809543	SH01291	26.07.2026	6835	ZNP	FTP	E35269		0011018434	26.07.2026		SP08	C
	9004809544	S014309	26.07.2026	1007	ZNP	FTB	Q27106		0020233172	26.07.2026			C
	9004809545	SH01772	26.07.2026	3819	ZNP	FTP	E58473		0020069641	26.07.2026		SP01	C
	9004809546	S014309	26.07.2026	1007	ZNP	FTB	Q27106		0020233172	26.07.2026			C
	9004809547	SCLADMIN	26.07.2026	1000	ZNL	FOR	P39476		P1000	26.07.2026	1000		C
	9004809548	SCLADMIN	26.07.2026	1040	ZNL	EXP	P24974		P5578	26.07.2026	5578	VT02	C
	9004809549	SCLADMIN	26.07.2026	1040	ZNL	EXP	P24974		P5578	26.07.2026	5578	VT02	C
	9004809550	SH01682	26.07.2026	6984	ZNP	EXP	E40535		0011018506	26.07.2026		SP01	C
	9004809551	SH00117	26.07.2026	5271	ZNP	FTP	E25669		0020025807	26.07.2026		SP05	C
	9004809552	S011336	26.07.2026	1014	ZNP	FTB	Q02371		0011110956	26.07.2026			C
	9004809553	S013850	26.07.2026	1304	ZNL	FTB	Q46894		P3857	26.07.2026	3857		C
	9004809554	SH01557	26.07.2026	6718	ZNP	FTP	E11226		0011033924	26.07.2026		SP01	C
	9004809555	S013850	26.07.2026	1304	ZNL	FTB	Q46894		P3857	26.07.2026	3857		C
	9004809556	S016278	26.07.2026	1046	ZNP	FTB	Q32158		0011022918	26.07.2026			C
	9004809557	SH01297	26.07.2026	6841	ZNP	FTP	E35366		0020334757	26.07.2026		SP08	C
	9004809558	S013608	26.07.2026	1042	ZNP	FTB	Q23880		0011115911	26.07.2026			C
	9004809559	SH01445	26.07.2026	5704	ZNP	FTP	E14019		0011016000	26.07.2026		SP03	C
	9004809560	S013608	26.07.2026	1042	ZNP	FTB	Q23880		0011115911	26.07.2026			C
	9004809561	S020714	26.07.2026	1005	ZNP	FTB	Q09055		0011018338	27.07.2026			C
	9004809562	SH01554	26.07.2026	4450	ZNP	FTP	E50692		0020239447	26.07.2026		SP01	C
	9004809563	S020415	26.07.2026	1004	ZLF	FTB	P26611		0011017664	26.07.2026			C
	9004809564	SH01291	26.07.2026	6835	ZNP	FTP	E35270		0011112441	26.07.2026		SP08	C
	9004809565	S020444	26.07.2026	1009	ZNP	FTB	P08028		0020285719	26.07.2026			C
	9004809566	S020444	26.07.2026	1009	ZNP	FTB	P61991		0020370360
	9004809567	SH01296	26.07.2026	6840	ZNP	FTP	E35345		0011017293	26.07.2026		SP03	C
	9004809568	SCLADMIN	26.07.2026	2101	ZRMC	FTB	RT0001		0011111609	26.07.2026			C
	9004809569	SCLADMIN	26.07.2026	1000	ZNL	FOR	P39476		P1000	26.07.2026	1000		C
	9004809570	S001520	26.07.2026	3791	ZNP	FTB	E55883		0011027180	27.07.2026		SP01	C
	9004809571	S013608	26.07.2026	1042	ZNP	FTB	Q23880		0020021223	26.07.2026			C
	9004809572	S001520	26.07.2026	3791	ZNP	FTB	E55883		0011027180	27.07.2026		SP01	C
	9004809573	S001520	26.07.2026	3791	ZNP	FTB	E55760		0020330893	26.07.2026		SP01	C
	9004809574	SH00117	26.07.2026	5271	ZNP	FTP	E25669		0020025807	26.07.2026		SP05	C
	9004809575	SH01602	26.07.2026	6770	ZNP	FTB	D37812		0020308161	26.07.2026		SP01	C
	9004809576	SH01677	26.07.2026	6961	ZNP	FTB	D96714		0020070030	26.07.2026		SP01	C
	9004809577	SH01445	26.07.2026	5704	ZNP	FTP	E14019		0011016000	26.07.2026		SP03	C
	9004809578	S013608	26.07.2026	1042	ZNP	FTB	Q23880		0020021223	26.07.2026			C
	9004809579	SH01297	26.07.2026	6841	ZNP	FTP	E35373		0020077461	26.07.2026		SP08	C
	9004809580	SH01419	26.07.2026	4925	ZNP	EXP	E38020		0011023891	26.07.2026		SP01	C
	9004809581	SH01296	26.07.2026	6840	ZNP	FTP	E35345		0011017293	26.07.2026		SP03	C
	9004809582	S013608	26.07.2026	1042	ZNP	FTB	Q24347		0020247020	26.07.2026			C
	9004809583	S020589	26.07.2026	1046	ZLF	FTB	R12022		0020368181	27.07.2026			C
	9004809584	SH00117	26.07.2026	5271	ZNP	FTP	E25669		0020025807	26.07.2026		SP05	C
	9004809585	SH01445	26.07.2026	5704	ZNP	FTP	E14019		0011016000	26.07.2026		SP03	C
	9004809586	SH01297	26.07.2026	6841	ZNP	FTP	E35366		0011017293	26.07.2026		SP08	C
	9004809587	SH01780	26.07.2026	3840	ZNP	FTB	Q44098		0020343499	26.07.2026		SP03	C
	9004809588	S020415	26.07.2026	1004	ZNP	FTB	P26005		0020264234	27.07.2026			C
	9004809589	S013608	26.07.2026	1042	ZNP	FTB	Q24347		0020316023	26.07.2026			C
	9004809590	SH01291	26.07.2026	6835	ZNP	FTP	E35276		0020271878	26.07.2026		SP08	C
	9004809591	SH01796	26.07.2026	3854	ZNP	FTP	E83915		0020222105	26.07.2026		SP01	C
	9004809592	S015508	26.07.2026	1012	ZNP	FTB	Q12305		0020341673	26.07.2026			C
	9004809593	S015508	26.07.2026	1012	ZNP	FTB	Q12119		0040011286	26.07.2026			C
	9004809594	SH01772	26.07.2026	3819	ZNP	FTP	E58474		0020357075	26.07.2026		SP01	C
	9004809595	SH00117	26.07.2026	5271	ZNP	FTP	E25669		0020025807	26.07.2026		SP05	C
	9004809596	S018137	26.07.2026	1010	ZNP	FTB	Q16570		0020225756	27.07.2026			C
	9004809597	S013608	26.07.2026	1042	ZNP	FTB	Q24408		0020333888	26.07.2026			C
	9004809598	SH01768	26.07.2026	3782	ZNP	FTB	E55496		0020365029	26.07.2026		SP01	C
	9004809599	SH01445	26.07.2026	5704	ZNP	FTP	E14019		0011016000	26.07.2026		SP03	C
	9004809600	SH01297	26.07.2026	6841	ZNP	FTP	E35366		0011035159	26.07.2026		SP08	C
	9004809601	SH01053	26.07.2026	5191	ZNP	FTP	E18473		0020249399	26.07.2026		SP05	C
	9004809602	S013608	26.07.2026	1042	ZNP	FTB	Q24252		0020312138	26.07.2026			C
	9004809603	SH01610	26.07.2026	6122	ZNP	FTB	D49144		0011006797	26.07.2026		SP01	C
	9004809604	S020589	26.07.2026	1046	ZLF	FTB	Q39244		0020339118	26.07.2026			C
	9004809605	S020589	26.07.2026	1046	ZLF	FTB	Q39244		0020339118
	9004809606	S020589	26.07.2026	1046	ZLF	FTB	Q39222		0011080488
	9004809607	SH01296	26.07.2026	6840	ZNP	FTP	E35352		0020020173	26.07.2026		SP01	C
	9004809608	S020589	26.07.2026	1046	ZLF	FTB	Q39244		0011112328	26.07.2026			C
	9004809609	S020415	26.07.2026	1004	ZNP	FTB	P26005		0011028943	27.07.2026			C
	9004809610	SH00117	26.07.2026	5271	ZNP	FTP	E25669		0020025807	26.07.2026		SP05	C
	9004809611	S015508	26.07.2026	1012	ZNP	FTB	Q10967		0011024689	26.07.2026			C
	9004809612	S020415	26.07.2026	1004	ZNP	FTB	P98955		0020243230	27.07.2026			C
	9004809613	SH01053	26.07.2026	5191	ZNP	FTP	E18473		0020249399	26.07.2026		SP05	C
	9004809614	S020444	26.07.2026	1009	ZNP	FTB	Q10515		0020280445
	9004809615	S020717	26.07.2026	1010	ZNL	FTB	P95964		P6824	27.07.2026	6824		C
	9004809616	S016470	26.07.2026	1044	ZNP	FTB	Q30257		0020253676	26.07.2026			C
	9004809617	S016470	26.07.2026	1044	ZNP	FTB	Q29986		0020355527	26.07.2026			C
	9004809618	S020717	26.07.2026	1010	ZNL	FTB	P95964		P6824	27.07.2026	6824		C
	9004809619	SH01780	26.07.2026	3840	ZNP	FTB	E59326		0020100550	26.07.2026		SP03	C
	9004809620	SCLADMIN	26.07.2026	1000	ZNL	FOR	P39476		P1000	26.07.2026	1000		C
	9004809621	SCLADMIN	26.07.2026	1000	ZNL	FOR	P39476		P1000	26.07.2026	1000		C
	9004809622	SH01082	26.07.2026	4617	ZNP	FTP	E17745		0020035050	26.07.2026		SP03	C
	9004809623	S016470	26.07.2026	1044	ZNP	FTB	Q30257		0020253676	27.07.2026			C
	9004809624	S020714	26.07.2026	1005	ZNP	FTB	Q09089		0020021017	27.07.2026			C
	9004809625	SH01297	26.07.2026	6841	ZNP	FTP	E35366		0011035159	26.07.2026		SP08	C
	9004809626	SH01053	26.07.2026	5191	ZNP	FTP	E18466		0020368855	26.07.2026		SP05	C
