"BizOpId"	"BizOpName"	"RequirementId"	"Requirement"	"RequirementNecessity"	"SegwProject"	"ApiHubIdentity"	"ExternalServiceName"	"VersionSelector"	"Protocol"	"SapOperation"	"Coverage"	"CoverageScope"	"EvidenceClass"	"EvidenceRef"	"LocalDesignTime"	"LocalRuntimeRegistered"	"IcfNodeActive"	"ActivationRequirement"	"GapOrConstraint"	"OpenItemId"	"Disposition"	"Status"	"Notes"
"API-08"	"STO Orders"	"API-08-R05"	"DocumentStatus"	"Mandatory"	"MMIM_STO"	"(none - not an SAP API Hub artifact)"	"MMIM_STO_SRV"	""	"OData V2"	"(none)"	"NO FIT"	"ALONE"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#mmim_sto"	"PRESENT"	"NO"	"UNKNOWN"	"Not worth activating - see disposition"	""	""	"REJECT-MISSING-OPERATION"	"SETTLED"	""
"API-08"	"STO Orders"	"API-08-R06"	"LastChangedAt / ChangedSince delta"	"Optional"	"MMIM_STO"	"(none - not an SAP API Hub artifact)"	"MMIM_STO_SRV"	""	"OData V2"	"(none)"	"NO FIT"	"ALONE"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#mmim_sto"	"PRESENT"	"NO"	"UNKNOWN"	"Not worth activating - see disposition"	"No change watermark for S/4 to CPI to T2 synchronisation"	""	"REJECT-MISSING-OPERATION"	"SETTLED"	""
"API-08"	"STO Orders"	"API-08-R07"	"PageSize / PageOffset paging"	"Optional"	"MMIM_STO"	"(none - not an SAP API Hub artifact)"	"MMIM_STO_SRV"	""	"OData V2"	"(none)"	"NO FIT"	"ALONE"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#mmim_sto"	"PRESENT"	"NO"	"UNKNOWN"	"Not worth activating - see disposition"	"Neither entity set carries a Pageable flag"	""	"REJECT-MISSING-OPERATION"	"SETTLED"	""
"API-08"	"STO Orders"	"API-08-R01"	"StockTransportOrder + PurchaseOrderItem"	"Mandatory"	"API_PURCHASEORDER_PROCESS"	"API_PURCHASEORDER_PROCESS_SRV"	"API_PURCHASEORDER_PROCESS_SRV"	""	"OData V2"	"GET A_PurchaseOrder / A_PurchaseOrderItem"	"DIRECT"	"ALONE"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#api_purchaseorder_process"	"PRESENT"	"NO"	"UNKNOWN"	"Register + activate API_PURCHASEORDER_PROCESS_SRV; check the V4 successor position first"	""	""	"KEEP-PRIMARY"	"SETTLED"	""
"API-08"	"STO Orders"	"API-08-R02"	"DocumentType (ZP06 validation)"	"Mandatory"	"API_PURCHASEORDER_PROCESS"	"API_PURCHASEORDER_PROCESS_SRV"	"API_PURCHASEORDER_PROCESS_SRV"	""	"OData V2"	"A_PurchaseOrder.PurchaseOrderType"	"DIRECT"	"ALONE"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#api_purchaseorder_process"	"PRESENT"	"NO"	"UNKNOWN"	"Register + activate API_PURCHASEORDER_PROCESS_SRV; check the V4 successor position first"	""	"APO-4"	"KEEP-PRIMARY"	"OPEN"	""
"API-08"	"STO Orders"	"API-08-R03"	"CompanyCode, PurchasingOrganization, PurchasingGroup"	"Mandatory"	"API_PURCHASEORDER_PROCESS"	"API_PURCHASEORDER_PROCESS_SRV"	"API_PURCHASEORDER_PROCESS_SRV"	""	"OData V2"	"A_PurchaseOrder header fields"	"DIRECT"	"ALONE"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#api_purchaseorder_process"	"PRESENT"	"NO"	"UNKNOWN"	"Register + activate API_PURCHASEORDER_PROCESS_SRV; check the V4 successor position first"	""	""	"KEEP-PRIMARY"	"SETTLED"	""
"API-08"	"STO Orders"	"API-08-R04"	"SupplyingPlant, ReceivingPlant, Material, OrderedQuantity, Unit, DeliveryDate"	"Mandatory"	"API_PURCHASEORDER_PROCESS"	"API_PURCHASEORDER_PROCESS_SRV"	"API_PURCHASEORDER_PROCESS_SRV"	""	"OData V2"	"header SupplyingPlant + item Plant/Material/OrderQuantity/Unit + schedule line date"	"DIRECT"	"ALONE"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#api_purchaseorder_process"	"PRESENT"	"NO"	"UNKNOWN"	"Register + activate API_PURCHASEORDER_PROCESS_SRV; check the V4 successor position first"	""	""	"KEEP-PRIMARY"	"SETTLED"	""
"API-08"	"STO Orders"	"API-08-R05"	"DocumentStatus"	"Mandatory"	"API_PURCHASEORDER_PROCESS"	"API_PURCHASEORDER_PROCESS_SRV"	"API_PURCHASEORDER_PROCESS_SRV"	""	"OData V2"	"PurchasingProcessingStatus / PurchasingCompletenessStatus"	"PARTIAL"	"ALONE"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#api_purchaseorder_process"	"PRESENT"	"NO"	"UNKNOWN"	"Register + activate API_PURCHASEORDER_PROCESS_SRV; check the V4 successor position first"	"Mapping to the v1.7 status domain undecided"	"APO-2"	"KEEP-PRIMARY"	"OPEN"	""
"API-08"	"STO Orders"	"API-08-R06"	"LastChangedAt / ChangedSince delta"	"Optional"	"API_PURCHASEORDER_PROCESS"	"API_PURCHASEORDER_PROCESS_SRV"	"API_PURCHASEORDER_PROCESS_SRV"	""	"OData V2"	"A_PurchaseOrder.LastChangeDateTime"	"DIRECT"	"ALONE"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#api_purchaseorder_process"	"PRESENT"	"NO"	"UNKNOWN"	"Register + activate API_PURCHASEORDER_PROCESS_SRV; check the V4 successor position first"	""	""	"KEEP-PRIMARY"	"SETTLED"	""
"API-08"	"STO Orders"	"API-08-R07"	"PageSize / PageOffset paging"	"Optional"	"API_PURCHASEORDER_PROCESS"	"API_PURCHASEORDER_PROCESS_SRV"	"API_PURCHASEORDER_PROCESS_SRV"	""	"OData V2"	"All entity sets Pageable"	"DIRECT"	"ALONE"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#api_purchaseorder_process"	"PRESENT"	"NO"	"UNKNOWN"	"Register + activate API_PURCHASEORDER_PROCESS_SRV; check the V4 successor position first"	""	""	"KEEP-PRIMARY"	"SETTLED"	""
"API-11"	"Create STO Purchase Order"	"API-11-R01"	"Create the STO purchase order"	"Mandatory"	"API_PURCHASEORDER_PROCESS"	"API_PURCHASEORDER_PROCESS_SRV"	"API_PURCHASEORDER_PROCESS_SRV"	""	"OData V2"	"POST A_PurchaseOrder with to_PurchaseOrderItem"	"DIRECT"	"ALONE"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#api_purchaseorder_process"	"PRESENT"	"NO"	"UNKNOWN"	"Register + activate API_PURCHASEORDER_PROCESS_SRV; check the V4 successor position first"	""	"APO-4"	"KEEP-PRIMARY"	"OPEN"	"All 10 entity sets are Creatable"
"API-11"	"Create STO Purchase Order"	"API-11-R02"	"SourcePlant / ReceivingPlant"	"Mandatory"	"API_PURCHASEORDER_PROCESS"	"API_PURCHASEORDER_PROCESS_SRV"	"API_PURCHASEORDER_PROCESS_SRV"	""	"OData V2"	"header SupplyingPlant + item Plant"	"DIRECT"	"ALONE"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#api_purchaseorder_process"	"PRESENT"	"NO"	"UNKNOWN"	"Register + activate API_PURCHASEORDER_PROCESS_SRV; check the V4 successor position first"	""	""	"KEEP-PRIMARY"	"SETTLED"	""
"API-11"	"Create STO Purchase Order"	"API-11-R03"	"CompanyCode / PurchasingGroup"	"Mandatory"	"API_PURCHASEORDER_PROCESS"	"API_PURCHASEORDER_PROCESS_SRV"	"API_PURCHASEORDER_PROCESS_SRV"	""	"OData V2"	"A_PurchaseOrder header"	"DIRECT"	"ALONE"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#api_purchaseorder_process"	"PRESENT"	"NO"	"UNKNOWN"	"Register + activate API_PURCHASEORDER_PROCESS_SRV; check the V4 successor position first"	""	""	"KEEP-PRIMARY"	"SETTLED"	""
"API-11"	"Create STO Purchase Order"	"API-11-R04"	"Product / PurchaseOrderQuantity / Unit / DeliveryDate"	"Mandatory"	"API_PURCHASEORDER_PROCESS"	"API_PURCHASEORDER_PROCESS_SRV"	"API_PURCHASEORDER_PROCESS_SRV"	""	"OData V2"	"item Material/OrderQuantity/Unit + schedule line"	"DIRECT"	"ALONE"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#api_purchaseorder_process"	"PRESENT"	"NO"	"UNKNOWN"	"Register + activate API_PURCHASEORDER_PROCESS_SRV; check the V4 successor position first"	""	""	"KEEP-PRIMARY"	"SETTLED"	""
"API-11"	"Create STO Purchase Order"	"API-11-R05"	"RequisitionNumber"	"Mandatory"	"API_PURCHASEORDER_PROCESS"	"API_PURCHASEORDER_PROCESS_SRV"	"API_PURCHASEORDER_PROCESS_SRV"	""	"OData V2"	"A_PurchaseOrderItem.PurchaseRequisition + PurchaseRequisitionItem"	"DIRECT"	"ALONE"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#api_purchaseorder_process"	"PRESENT"	"NO"	"UNKNOWN"	"Register + activate API_PURCHASEORDER_PROCESS_SRV; check the V4 successor position first"	""	""	"KEEP-PRIMARY"	"SETTLED"	"Resolves the discovery-phase question about MM_PUR_PR_PROCESS"
"API-11"	"Create STO Purchase Order"	"API-11-R06"	"Requisitioner"	"Mandatory"	"API_PURCHASEORDER_PROCESS"	"API_PURCHASEORDER_PROCESS_SRV"	"API_PURCHASEORDER_PROCESS_SRV"	""	"OData V2"	"A_PurchaseOrderItem.RequisitionerName"	"DIRECT"	"ALONE"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#api_purchaseorder_process"	"PRESENT"	"NO"	"UNKNOWN"	"Register + activate API_PURCHASEORDER_PROCESS_SRV; check the V4 successor position first"	""	""	"KEEP-PRIMARY"	"SETTLED"	""
"API-11"	"Create STO Purchase Order"	"API-11-R07"	"ShippingType"	"Mandatory"	"API_PURCHASEORDER_PROCESS"	"API_PURCHASEORDER_PROCESS_SRV"	"API_PURCHASEORDER_PROCESS_SRV"	""	"OData V2"	"(none)"	"NO FIT"	"ALONE"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#api_purchaseorder_process"	"PRESENT"	"NO"	"UNKNOWN"	"Register + activate API_PURCHASEORDER_PROCESS_SRV; check the V4 successor position first"	"No shipping-type field on the PO header or item"	"APO-1"	"KEEP-PRIMARY"	"OPEN"	""
"API-11"	"Create STO Purchase Order"	"API-11-R08"	"PurchaseOrder returned"	"Mandatory"	"API_PURCHASEORDER_PROCESS"	"API_PURCHASEORDER_PROCESS_SRV"	"API_PURCHASEORDER_PROCESS_SRV"	""	"OData V2"	"A_PurchaseOrder key"	"DIRECT"	"ALONE"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#api_purchaseorder_process"	"PRESENT"	"NO"	"UNKNOWN"	"Register + activate API_PURCHASEORDER_PROCESS_SRV; check the V4 successor position first"	""	""	"KEEP-PRIMARY"	"SETTLED"	""
"API-11"	"Create STO Purchase Order"	"API-11-R09"	"RequestId / IsReplay idempotency"	"Mandatory"	"API_PURCHASEORDER_PROCESS"	"API_PURCHASEORDER_PROCESS_SRV"	"API_PURCHASEORDER_PROCESS_SRV"	""	"OData V2"	"(none)"	"NO FIT"	"ALONE"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#api_purchaseorder_process"	"PRESENT"	"NO"	"UNKNOWN"	"Register + activate API_PURCHASEORDER_PROCESS_SRV; check the V4 successor position first"	"Must be built in CPI/T2"	""	"KEEP-PRIMARY"	"SETTLED"	""
"API-05"	"Stock Availability"	"API-05-R01"	"Material x Plant x StorageLocation grain"	"Mandatory"	"API_MATERIAL_STOCK"	"API_MATERIAL_STOCK_SRV"	"API_MATERIAL_STOCK_SRV"	""	"OData V2"	"GET A_MatlStkInAcctMod (11-part key)"	"DIRECT"	"ALONE"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#api-05-stock-availability---three-way-comparison"	"PRESENT"	"NO"	"UNKNOWN"	"Register + activate API_MATERIAL_STOCK_SRV"	""	""	"KEEP-PRIMARY"	"SETTLED"	""
"API-05"	"Stock Availability"	"API-05-R02"	"SystemQuantity"	"Mandatory"	"API_MATERIAL_STOCK"	"API_MATERIAL_STOCK_SRV"	"API_MATERIAL_STOCK_SRV"	""	"OData V2"	"MatlWrhsStkQtyInMatlBaseUnit"	"DIRECT"	"ALONE"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#api-05-stock-availability---three-way-comparison"	"PRESENT"	"NO"	"UNKNOWN"	"Register + activate API_MATERIAL_STOCK_SRV"	"Which InventoryStockType values are in scope needs MM confirmation"	"STK-3"	"KEEP-PRIMARY"	"OPEN"	""
"API-05"	"Stock Availability"	"API-05-R03"	"Unit"	"Mandatory"	"API_MATERIAL_STOCK"	"API_MATERIAL_STOCK_SRV"	"API_MATERIAL_STOCK_SRV"	""	"OData V2"	"MaterialBaseUnit"	"DIRECT"	"ALONE"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#api-05-stock-availability---three-way-comparison"	"PRESENT"	"NO"	"UNKNOWN"	"Register + activate API_MATERIAL_STOCK_SRV"	""	""	"KEEP-PRIMARY"	"SETTLED"	""
"API-05"	"Stock Availability"	"API-05-R04"	"MaterialDescription"	"Mandatory"	"API_MATERIAL_STOCK"	"API_MATERIAL_STOCK_SRV"	"API_MATERIAL_STOCK_SRV"	""	"OData V2"	"(none)"	"NO FIT"	"ALONE"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#api-05-stock-availability---three-way-comparison"	"PRESENT"	"NO"	"UNKNOWN"	"Register + activate API_MATERIAL_STOCK_SRV"	""	"STK-2"	"KEEP-PRIMARY"	"OPEN"	""
"API-05"	"Stock Availability"	"API-05-R05"	"StorageLocationDescription"	"Mandatory"	"API_MATERIAL_STOCK"	"API_MATERIAL_STOCK_SRV"	"API_MATERIAL_STOCK_SRV"	""	"OData V2"	"(none)"	"NO FIT"	"ALONE"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#api-05-stock-availability---three-way-comparison"	"PRESENT"	"NO"	"UNKNOWN"	"Register + activate API_MATERIAL_STOCK_SRV"	""	"STK-2"	"KEEP-PRIMARY"	"OPEN"	""
"API-05"	"Stock Availability"	"API-05-R06"	"StockAgeingDays"	"Optional - source dependent"	"API_MATERIAL_STOCK"	"API_MATERIAL_STOCK_SRV"	"API_MATERIAL_STOCK_SRV"	""	"OData V2"	"(none)"	"NO FIT"	"ALONE"	"LOCAL-DESIGN+BUSINESS-DEMAND"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#api-05-stock-availability---three-way-comparison"	"PRESENT"	"NO"	"UNKNOWN"	"Register + activate API_MATERIAL_STOCK_SRV"	"No candidate in the catalogue supplies it; SYSTEM_OF_RECORD_MATRIX routes ageing from ZMM5013 via Datasphere D-1"	"STK-1"	"KEEP-PRIMARY"	"OPEN"	""
"API-05"	"Stock Availability"	"API-05-R07"	"Paging + plant-scoped list"	"Mandatory"	"API_MATERIAL_STOCK"	"API_MATERIAL_STOCK_SRV"	"API_MATERIAL_STOCK_SRV"	""	"OData V2"	"Both entity sets Pageable"	"DIRECT"	"ALONE"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#api-05-stock-availability---three-way-comparison"	"PRESENT"	"NO"	"UNKNOWN"	"Register + activate API_MATERIAL_STOCK_SRV"	""	""	"KEEP-PRIMARY"	"SETTLED"	""
"API-05"	"Stock Availability"	"API-05-R08"	"Batch dimension for FIFO input"	"Optional"	"API_MATERIAL_STOCK"	"API_MATERIAL_STOCK_SRV"	"API_MATERIAL_STOCK_SRV"	""	"OData V2"	"A_MatlStkInAcctMod.Batch"	"DIRECT"	"ALONE"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#api-05-stock-availability---three-way-comparison"	"PRESENT"	"NO"	"UNKNOWN"	"Register + activate API_MATERIAL_STOCK_SRV"	""	""	"KEEP-PRIMARY"	"SETTLED"	""
"API-05"	"Stock Availability"	"API-05-R01"	"Material x Plant x StorageLocation grain"	"Mandatory"	"API_PRODUCT_AVAILY_INFO_BASIC"	"API_PRODUCT_AVAILY_INFO_BASIC"	"API_PRODUCT_AVAILY_INFO_BASIC"	""	"OData V2"	"(none)"	"NO FIT"	"ALONE"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#api-05-stock-availability---three-way-comparison"	"PRESENT"	"NO"	"UNKNOWN"	"Only if the separate FIFO/ATP allocation check is confirmed in scope"	"No storage-location parameter exists; ATP is calculated at plant level"	""	"REJECT-WRONG-OBJECT"	"SETTLED"	""
"API-05"	"Stock Availability"	"API-05-R07"	"Paging + plant-scoped list"	"Mandatory"	"API_PRODUCT_AVAILY_INFO_BASIC"	"API_PRODUCT_AVAILY_INFO_BASIC"	"API_PRODUCT_AVAILY_INFO_BASIC"	""	"OData V2"	"(none)"	"NO FIT"	"ALONE"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#api-05-stock-availability---three-way-comparison"	"PRESENT"	"NO"	"UNKNOWN"	"Only if the separate FIFO/ATP allocation check is confirmed in scope"	"No entity sets at all; three GET function imports take one Material per call"	""	"REJECT-WRONG-OBJECT"	"SETTLED"	""
"API-05"	"Stock Availability"	"API-05-R02"	"SystemQuantity (on-hand book stock)"	"Mandatory"	"API_PRODUCT_AVAILY_INFO_BASIC"	"API_PRODUCT_AVAILY_INFO_BASIC"	"API_PRODUCT_AVAILY_INFO_BASIC"	""	"OData V2"	"AvailabilityRecord"	"NO FIT"	"ALONE"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#api-05-stock-availability---three-way-comparison"	"PRESENT"	"NO"	"UNKNOWN"	"Only if the separate FIFO/ATP allocation check is confirmed in scope"	"Returns ATP availability against a checking rule - a different business question"	""	"REJECT-WRONG-OBJECT"	"SETTLED"	""
"API-05"	"Stock Availability"	"API-05-R09"	"Outbound batch/FIFO allocation availability check (Q-038, not API-05)"	"Architecture"	"API_PRODUCT_AVAILY_INFO_BASIC"	"API_PRODUCT_AVAILY_INFO_BASIC"	"API_PRODUCT_AVAILY_INFO_BASIC"	""	"OData V2"	"DetermineAvailabilityOf / At / CalculateAvailabilityTimeseries"	"UNPROVEN"	"IN-PROCESS"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#api-05-stock-availability---three-way-comparison"	"PRESENT"	"NO"	"UNKNOWN"	"Only if the separate FIFO/ATP allocation check is confirmed in scope"	""	"STK-4"	"REJECT-WRONG-OBJECT"	"OPEN"	"Legitimate candidate for a different requirement"
"API-05"	"Stock Availability"	"API-05-R06"	"StockAgeingDays"	"Optional - source dependent"	"MMIM_STOCKINDATERANGE"	"(none - not an SAP API Hub artifact)"	"MMIM_STOCKINDATERANGE_SRV"	""	"OData V2"	"(none)"	"NO FIT"	"IN-PROCESS"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#api-05-stock-availability---three-way-comparison"	"PRESENT"	"NO"	"UNKNOWN"	"Only if adopted for descriptions or movement reporting"	"Reports stock CHANGE between two dates (opening/closing/increase/decrease/net GR/GI), not holding age. Promoted in discovery as the ageing source; the evidence refutes that."	"STK-1"	"COMPLEMENTARY"	"OPEN"	""
"API-05"	"Stock Availability"	"API-05-R04"	"MaterialDescription"	"Mandatory"	"MMIM_STOCKINDATERANGE"	"(none - not an SAP API Hub artifact)"	"MMIM_STOCKINDATERANGE_SRV"	""	"OData V2"	"C_StockOnIntervalBoundariesResult.MaterialName"	"DIRECT"	"IN-PROCESS"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#api-05-stock-availability---three-way-comparison"	"PRESENT"	"NO"	"UNKNOWN"	"Only if adopted for descriptions or movement reporting"	""	"STK-2"	"COMPLEMENTARY"	"OPEN"	""
"API-05"	"Stock Availability"	"API-05-R05"	"StorageLocationDescription"	"Mandatory"	"MMIM_STOCKINDATERANGE"	"(none - not an SAP API Hub artifact)"	"MMIM_STOCKINDATERANGE_SRV"	""	"OData V2"	"C_StockOnIntervalBoundariesResult.StorageLocationName"	"DIRECT"	"IN-PROCESS"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#api-05-stock-availability---three-way-comparison"	"PRESENT"	"NO"	"UNKNOWN"	"Only if adopted for descriptions or movement reporting"	""	"STK-2"	"COMPLEMENTARY"	"OPEN"	""
"API-05"	"Stock Availability"	"API-05-R20"	"Integration-released API status"	"Architecture"	"MMIM_STOCKINDATERANGE"	"(none - not an SAP API Hub artifact)"	"MMIM_STOCKINDATERANGE_SRV"	""	"OData V2"	"n/a"	"NO FIT"	"IN-PROCESS"	"LOCAL-DESIGN"	"sessions/2026-08-15-standard-api-discovery/TIER_A_DEEP_DIVE_FINDINGS.md#api-05-stock-availability---three-way-comparison"	"PRESENT"	"NO"	"UNKNOWN"	"Only if adopted for descriptions or movement reporting"	"Parameterised analytical CDS query with 16 value helps and an annotation model"	"GR4-4"	"COMPLEMENTARY"	"OPEN"	""
